Date,Value
9/07/1996,2127.800049
10/07/1996,2133
11/07/1996,2115.899902
12/07/1996,2091.5
15/07/1996,2078.800049
16/07/1996,2035.900024
17/07/1996,2030.400024
18/07/1996,2052.899902
19/07/1996,2089.600098
22/07/1996,2085.100098
23/07/1996,2068.699951
24/07/1996,2045.300049
25/07/1996,2046.800049
26/07/1996,2076.800049
29/07/1996,2069.5
30/07/1996,2064.899902
31/07/1996,2114.100098
1/08/1996,2121.399902
2/08/1996,2137.5
5/08/1996,2160.300049
6/08/1996,2148.800049
7/08/1996,2148.800049
8/08/1996,2153.600098
9/08/1996,2147.5
12/08/1996,2146.5
13/08/1996,2157.5
14/08/1996,2149.800049
15/08/1996,2154.699951
16/08/1996,2161.199951
19/08/1996,2190
20/08/1996,2191.100098
21/08/1996,2211.699951
22/08/1996,2200.100098
23/08/1996,2220.5
26/08/1996,2210.199951
27/08/1996,2190.199951
28/08/1996,2212.300049
29/08/1996,2207.5
30/08/1996,2196.100098
2/09/1996,2185.600098
3/09/1996,2173.5
4/09/1996,2188.699951
5/09/1996,2185.899902
6/09/1996,2166.600098
9/09/1996,2179
10/09/1996,2184
11/09/1996,2174
12/09/1996,2164.699951
13/09/1996,2181
16/09/1996,2195.5
17/09/1996,2182.100098
18/09/1996,2162.800049
19/09/1996,2177
20/09/1996,2170.699951
23/09/1996,2148.600098
24/09/1996,2158.5
25/09/1996,2184.600098
26/09/1996,2204.600098
27/09/1996,2213.699951
30/09/1996,2218.600098
1/10/1996,2214.899902
2/10/1996,2244.199951
3/10/1996,2243.699951
4/10/1996,2246
7/10/1996,2272.5
8/10/1996,2263.899902
9/10/1996,2241.199951
10/10/1996,2254.100098
11/10/1996,2266.100098
14/10/1996,2294.199951
15/10/1996,2298.300049
16/10/1996,2296.899902
17/10/1996,2286
18/10/1996,2285.899902
21/10/1996,2295.100098
22/10/1996,2286.100098
23/10/1996,2280.199951
24/10/1996,2312.800049
25/10/1996,2271.100098
28/10/1996,2270.199951
29/10/1996,2260
30/10/1996,2272.600098
31/10/1996,2286.199951
1/11/1996,2276.100098
4/11/1996,2293.899902
5/11/1996,2296.800049
6/11/1996,2294
7/11/1996,2278.399902
8/11/1996,2294.199951
11/11/1996,2289.300049
12/11/1996,2273.600098
13/11/1996,2276.899902
14/11/1996,2291.399902
15/11/1996,2315.800049
18/11/1996,2312.199951
19/11/1996,2295.199951
20/11/1996,2323.199951
21/11/1996,2324.199951
22/11/1996,2316.800049
25/11/1996,2327.899902
26/11/1996,2318.699951
27/11/1996,2313.899902
28/11/1996,2323.399902
29/11/1996,2325.899902
2/12/1996,2322.800049
3/12/1996,2318.300049
4/12/1996,2309.699951
5/12/1996,2322.600098
6/12/1996,2255.399902
9/12/1996,2282.5
10/12/1996,2306.899902
11/12/1996,2303.699951
12/12/1996,2284.100098
13/12/1996,2259.899902
16/12/1996,2281.899902
17/12/1996,2260
18/12/1996,2268.199951
19/12/1996,2276.699951
20/12/1996,2321.399902
23/12/1996,2327.300049
24/12/1996,2326.600098
25/12/1996,2326.600098
26/12/1996,2340.300049
